Country,City,AccentCity,Region,Population,Latitude,Longitude
hu,oregszoloskert,Oregszoloskert,10,,47.428733,21.961315
hu,oregtarnok,Öregtárnok,08,,47.3,18.233333
hu,oregteny,Öregtény,01,,46.574186,19.048763
hu,oregtima,Öregtima,23,,47.316667,17.4
hu,oregvajka,Öregvajka,21,,46.416191,18.803712
hu,oregvizvolgy,Öregvizvölgy,16,,47.666667,19.083333
hu,oremuszhegy,Orémuszhegy,04,,48.4,21.666667
hu,oreskoszollo,Oreskoszollo,16,,47.8,19.25
hu,orfalu,Orfalu,22,,46.884147,16.271148
hu,orfu,Orfu,02,,46.138332,18.154334
hu,orgonas,Orgonás,08,,47,18.25
hu,orgovanyidulo,Orgovanyidulo,01,,46.683333,19.4
hu,orgovany,Orgovány,01,3472,46.750867,19.472586
hu,orhalmi szollok,Orhalmi Szollok,08,,47.2,18.416667
hu,orhalmiszolok,Orhalmiszolok,08,,47.2,18.416667
hu,orhalom,Orhalom,14,,48.078479,19.410671
hu,orhegy,Orhegy,02,,46,17.7
hu,orhegy,Orhegy,04,,48.356675,22.042196
hu,orhegytanya,Orhegytanya,18,,48.133333,21.466667
hu,orimagyarosd,Orimagyarosd,22,,46.888469,16.536257
hu,orisap,Orisap,12,,47.700096,18.617319
hu,oriszentpeter,Oriszentpeter,22,,46.840833,16.429444
hu,oritag,Oritag,18,,47.916667,22.216667
hu,oritanya,Oritanya,10,,47.316667,21.316667
hu,orjeg,Orjeg,01,,46.466667,19.183333
hu,orkenyi tagsor,Örkényi Tagsor,09,,47.616667,17.8
hu,orkeny,Örkény,16,5119,47.129906,19.433238
hu,orkenypuszta,Örkénypuszta,09,,47.653641,17.808994
hu,orkenytabor,Örkénytábor,16,,47.082657,19.452486
hu,orkenytelep,Örkénytelep,16,,47.116667,19.483333
hu,ormandlak,Ormándlak,24,,46.757417,16.753737
hu,ormand,Ormánd,24,,46.497525,17.20272
hu,ormandpuszta,Ormándpuszta,24,,46.497525,17.20272
hu,ormanypuszta,Ormánypuszta,02,,45.888818,18.593992
hu,ormenyes,Örményes,20,,47.2,20.583333
hu,ormenykut,Örménykút,03,,46.85,20.783333
hu,ormosbanya,Ormosbánya,04,,48.35,20.65
hu,ormosi tanya,Ormosi Tanya,04,,48.3,20.666667
hu,ormospuszta,Ormóspuszta,04,,48.35,20.65
hu,ornagybirtok,Ornagybirtok,21,,46.533333,18.833333
hu,ornsteintanya,Ornsteintanya,10,,47.4,21.666667
hu,orokfoldek,Örökföldek,01,,46.2,19.516667
hu,orokfold,Örökföld,01,,46.2,19.516667
hu,oroklan,Oroklán,24,,46.69564,16.785314
hu,orokosfoldek,Örökösföldek,18,,47.933333,21.733333
hu,orokosfold,Örökösföld,18,,47.933333,21.733333
hu,orokospeszerpuszta,Örököspeszérpuszta,16,,47.233333,19.15
hu,oroktarna-banya,Öröktárna-bánya,12,,47.734357,18.698883
hu,oromdulo,Oromdulo,06,,46.583333,20.233333
hu,oromhegy,Örömhegy,13,,48.133333,20.7
hu,oromhegy,Örömhegy,24,,46.45,17.133333
hu,orom,Orom,06,,46.583333,20.233333
hu,oromvolgyi major,Örömvölgyi Major,16,,47.616667,18.916667
hu,oromvolgytanya,Örömvölgytanya,16,,47.616667,18.916667
hu,orondpuszta,Orondpuszta,08,,47.333333,18.3
hu,orondszollok,Orondszollok,08,,47.35,18.333333
hu,or,Or,18,,47.972139,22.187369
hu,oroshaza,Orosháza,03,31373,46.566667,20.666667
hu,oroshazi,Orosházi,03,,46.566667,20.666667
hu,orosipuszta,Orosipuszta,03,,46.9,21.45
hu,orositanya,Orositanya,01,,46.15,18.883333
hu,oros,Oros,18,,47.95,21.716667
hu,orospuszta,Orospuszta,09,,47.133333,21.366667
hu,oroszdulo,Oroszdulo,16,,47.166667,19.8
hu,oroszeri tanyak,Oroszéri Tanyák,04,,47.766667,20.733333
hu,oroszimajor,Oroszimajor,08,,46.85,18.216667
hu,oroszi,Oroszi,23,,47.155563,17.416449
hu,oroszipuszta,Oroszipuszta,08,,46.85,18.216667
hu,oroszlany,Oroszlány,12,20271,47.486706,18.31225
hu,oroszlo,Oroszló,02,,46.2184,18.123268
hu,orosztanya,Orosztanya,04,,47.766667,20.733333
hu,orosztanya,Orosztanya,18,,47.85,22.566667
hu,orosz-tanya,Orosz-tanya,18,,48,22.166667
hu,orosztonyi tanyak,Orosztonyi Tanyák,24,,46.633333,17.066667
hu,orosztony,Orosztony,24,,46.627733,17.061868
hu,orotveny koze,Örötvény Köze,10,,47.883333,21.15
hu,orotvenykoz,Örötvényköz,10,,47.883333,21.15
hu,orotveny,Örötvény,10,,47.883333,21.15
hu,orsihegy,Örsihegy,21,,46.718666,18.919142
hu,orsitanya,Örsitanya,20,,47.616667,20.766667
hu,orsoszog,Orsószög,04,,48.25,21.9
hu,orspuszta,Örspuszta,08,,46.846077,18.564706
hu,orszagosfegyhaz,Országosfegyház,09,,47.724432,16.621691
hu,orszagosfegyintezet,Orszagosfegyintezet,09,,47.724432,16.621691
hu,orszagutduloi tanyak,Orszagutduloi Tanyak,08,,46.983333,18.933333
hu,orszagutdulo,Orszagutdulo,21,,46.35,18.7
hu,orszagutidulo,Orszagutidulo,01,,47.05,19.433333
hu,orszagutidulo,Orszagutidulo,16,,47.4,19.283333
hu,orszaguti tanyak,Országúti Tanyák,11,,47.75,19.933333
hu,orszagutitanyak,Országútitanyák,16,,47.283333,19.55
hu,orszaguti tanya,Országúti Tanya,08,,46.95,18.483333
hu,orszaguttanya,Országúttanya,16,,47.283333,19.55
hu,orszentmiklos,Orszentmiklos,16,,47.687107,19.282394
hu,ortahaza,Ortaháza,24,,46.622539,16.682043
hu,ortilos,Ortilos,17,,46.284304,16.927238
hu,ortvany-szenbanya,Ortvány-szénbánya,14,,48.033333,19.933333
hu,orvenyeshegy,Örvényeshegy,24,,46.830734,17.074951
hu,orvenyes,Örvényes,23,,46.915017,17.81576
hu,orvenyes,Örvényes,24,,46.830734,17.074951
hu,orvenyhegy,Örvényhegy,03,,46.883333,21.033333
hu,orveny,Örvény,20,,47.6,20.733333
hu,orvenyszog,Örvényszög,10,,47.8,21.15
hu,orvenyszogtanya,Örvényszögtanya,10,,47.8,21.15
hu,osagard,Osagard,14,,47.85853,19.193439
hu,osakpuszta,Ósákpuszta,21,,46.316667,18.816667
hu,osara,Ósára,04,,48.266667,21.5
hu,osca,Osca,16,,47.299862,19.230569
hu,osi,Osi,23,2146,47.147216,18.188329
hu,osiska,Ósiska,04,,48.116667,21.066667
hu,oskoladulo,Oskoladulo,03,,46.85,20.783333
hu,osku,Öskü,23,2272,47.160029,18.073268
hu,osli,Osli,09,,47.637717,17.075172
hu,osszeszek,Összeszék,06,,46.38472,19.997313
hu,ostffyasszonyfa,Ostffyasszonyfa,22,,47.328725,17.041231
hu,ostffymajor,Ostffymajor,09,,47.624809,17.175026
hu,ostordulo,Ostordulo,10,,47.45,21.4
hu,ostoros,Ostoros,11,2362,47.866667,20.433333
hu,ostsfyasszonvfa,Ostsfyasszonvfa,22,,47.328725,17.041231
hu,osukosd,Ósükösd,01,,46.303522,18.942481
hu,osveny,Ösvény,03,,47.15,21.1
hu,osveny,Ösvény,10,,47.533333,21.9
hu,oszanda-nagymajor,Ószanda-Nagymajor,20,,47.1,20.216667
hu,oszanda,Ószanda,20,,47.1,20.216667
hu,oszanda-ujtelep,Ószanda-Újtelep,20,,47.083333,20.233333
hu,oszentivan,Ószentiván,06,,46.174714,20.164447
hu,o-szent-ivany,Ó-Szent-Ivány,06,,46.174714,20.164447
hu,oszeszek,Öszeszék,06,,46.38472,19.997313
hu,oszhelylesvar,Ószhelylesvár,09,,47.664749,17.509085
hu,oszhelypuszta,Ószhelypuszta,09,,47.65,17.516667
hu,oszidulo,Oszidulo,01,,46.8,19
hu,oszilas-puszta,Ószilas-puszta,03,,46.966667,21.666667
hu,oszkarmajor,Oszkármajor,20,,47.533333,20.716667
hu,oszko,Oszkó,22,,47.03835,16.876897
hu,oszlanyitanya,Oszlányitanya,18,,48.066667,22.7
hu,oszla,Oszla,04,,47.95,20.533333
hu,oszlar,Oszlár,04,,47.883333,21.033333
hu,oszlarpuszta,Oszlárpuszta,16,,47.466667,19.5
hu,oszlatanya,Oszlatanya,04,,47.95,20.533333
hu,oszollok,Oszollok,01,,46.14286,19.443657
hu,oszollo,Oszollo,18,,47.983333,22.2
hu,oszollo,Oszollo,20,,46.983333,20.25
hu,oszolloskert,Oszolloskert,18,,47.866667,21.933333
hu,oszolok,Oszolok,01,,46.14286,19.443657
hu,oszolo,Oszolo,18,,48.1,21.983333
hu,oszolo,Oszolo,20,,46.983333,20.25
hu,oszoloskert,Oszoloskert,18,,47.866667,21.933333
hu,o-szony,Ó-Szöny,12,,47.730228,18.168702
hu,oszpotei erdoshaz,Oszpotei Erdoshaz,17,,46.166667,17.516667
hu,oszpote,Öszpöte,17,,46.166667,17.516667
hu,osztopan,Osztopán,17,,46.519209,17.669974
hu,osztottfold,Osztottföld,06,,46.583333,20.366667
hu,osztozsilip,Osztózsilip,18,,48.2,22.416667
hu,oszvaldmalom,Oszvaldmalom,09,,47.583333,17.083333
hu,otarcspuszta,Ótarcspuszta,12,,47.533333,17.966667
hu,otelek,Ótelek,17,,46.433333,17.25
hu,otelek,Ótelek,18,,47.766667,21.866667
hu,otfa,Ötfa,01,,46.554213,19.728338
hu,othalom,Öthalom,06,,46.533333,20.45
hu,othalom,Öthalom,20,,46.8,20.166667
hu,othaz,Ötház,01,,47.016667,19.033333
hu,othaz,Ötház,16,,47.383333,18.866667
hu,othazpuszta,Ötházpuszta,16,,47.383333,18.866667
hu,otodreszidulo,Otodreszidulo,11,,47.616667,20.233333
hu,otodresziszolo,Otodresziszolo,11,,47.616667,20.233333
hu,otodresz,Ötödrész,11,,47.616667,20.233333
hu,otompahat,Ótompahát,06,,46.583333,20.5
hu,otompa,Ótompa,06,,46.583333,20.5
hu,otteveny,Öttevény,09,2725,47.724807,17.491006
hu,ottmajo,Ottmajo,02,,45.980278,18.210278
hu,ottmajor,Ottmajor,02,,45.980278,18.210278
hu,ottohalom,Ottóhalom,01,,46.766667,19.083333
hu,ottomajor,Ottómajor,09,,47.65,17.866667
hu,ottomositanyak,Öttömösitanyák,06,,46.283333,19.683333
hu,ottomos kozponti tanyak,Öttömös Központi Tanyák,06,,46.283333,19.683333
hu,ottomos,Öttömös,06,,46.281575,19.682038
hu,ottotanya,Ottótanya,18,,47.866667,21.85
hu,otveneves erdok,Otveneves Erdok,01,,46.183333,18.966667
hu,otveneveserdo,Otveneveserdo,01,,46.183333,18.966667
hu,otvoskonyi,Ötvöskónyi,17,,46.228066,17.360968
hu,otvos,Ötvös,17,,46.283333,17.333333
hu,otvos,Ötvös,23,,47.026379,17.134314
hu,otvospuszta,Ötvöspuszta,21,,46.533333,18.833333
hu,otvostanya,Ötvöstanya,21,,46.533333,18.833333
hu,oviraghegyszollo,Oviraghegyszollo,20,,46.983333,20.25
hu,oviraghegyszolo,Oviraghegyszolo,20,,46.983333,20.25
hu,ozdfalu,Ózdfalu,02,,45.929167,18.021667
hu,ozd,Ózd,04,38475,48.216667,20.3
hu,ozedmajor,Ozedmajor,03,,46.966667,20.883333
hu,ozenhalma,Ozenhalma,20,,46.983333,20.25
hu,ozepuszta,Ozepuszta,18,,48.041763,21.896225
hu,ozes,Ozes,03,,46.75,21.3
hu,ozes,Ozes,10,,47.416667,21.033333
hu,ozetanya,Ozetanya,18,,48.041763,21.896225
hu,ozmanbuk,Ozmánbük,24,,46.923018,16.671284
hu,ozora,Ozora,21,1742,46.751333,18.400095
hu,ozors,Ozors,21,,46.751333,18.400095
hu,ozsetanya,Ozsetanya,11,,47.766667,20.066667
hu,ozugro,Ozugro,13,,48.133333,20.7
hu,pacanydulo,Pacanydulo,21,,46.5,18.3
hu,pacin,Pácin,04,,48.334797,21.836078
hu,pacodpuszta,Pácodpuszta,24,,46.816667,16.533333
hu,pac,Pac,07,,47.466667,21.683333
hu,pacsahegy,Pacsahegy,24,,46.85,16.583333
hu,pacsai malom,Pacsai Malom,24,,46.838723,16.567347
hu,pacsamalom,Pacsamalom,24,,46.838723,16.567347
hu,pacsa,Pacsa,24,1878,46.719808,17.01401
hu,pacsapuszta,Pacsapuszta,24,,46.85,16.583333
hu,pacsatuttos,Pacsatüttös,24,,46.719808,17.01401
hu,pacservisnye,Pacsérvisnye,17,,46.216667,17.7
hu,pacsony,Pácsony,22,,47.016449,16.85565
hu,pacsonyujmajor,Pácsonyújmajor,22,,47,16.833333
hu,pacsonyujtelep,Pácsonyújtelep,22,,47,16.833333
hu,padar,Padár,24,,46.851902,17.015897
hu,padartanya,Pádártanya,11,,47.666667,19.7
hu,padartelep,Pádártelep,16,,47.683333,19.266667
hu,padpuszta,Pádpuszta,17,,46.378218,17.140595
hu,padragkut,Padragkút,23,,47.101963,17.558923
hu,padrag,Padrag,23,,47.101963,17.558923
hu,pafranyos,Páfrányos,02,,45.95,17.733333
hu,pagettanya,Pagettanya,10,,47.1,21.333333
hu,pagony,Pagony,09,,47.7,17.55
hu,pahi,Páhi,01,,46.712875,19.386866
hu,paisspuszta,Paisspuszta,17,,46.513697,17.273021
hu,paizs-puszta,Paizs-puszta,17,,46.513697,17.273021
hu,pajhegy,Pajhegy,24,,46.6,17
hu,pajortanya,Pajortanya,08,,47.116667,18.366667
hu,pajtapuszta,Pajtapuszta,14,,47.783333,19.583333
hu,paka,Páka,24,,46.592657,16.646166
hu,pakaricshegy,Pakaricshegy,24,,46.55,17.05
hu,pakodhegy,Pakodhegy,24,,46.95,17.033333
hu,pakod,Pakod,24,,46.958674,17.005784
hu,pakozd,Pákozd,08,2721,47.213694,18.533055
hu,paksikertdulo,Paksikertdulo,20,,47.566667,20.016667
hu,paks,Paks,21,20638,46.62648,18.859624
hu,paksypuszta,Paksypuszta,14,,48.016667,19.283333
hu,palacsinta tanya,Palacsinta Tanya,18,,47.761849,22.144993
hu,palaczkipuszta,Palaczkipuszta,09,,47.683333,17.783333
hu,palaj,Palaj,18,,47.866667,22.683333
hu,palajpuszta,Palajpuszta,17,,46.166667,17.7
hu,palankihegy,Palánkihegy,21,,46.371108,18.687443
hu,palankosmajor,Palánkosmajor,24,,46.95099,17.200577
hu,palankospuszta,Palánkospuszta,24,,46.95099,17.200577
hu,palaticstanya,Palaticstanya,01,,46.383333,18.966667
hu,palatinca,Palatinca,21,,46.260223,18.591735
hu,palcitanya,Pálcitanya,18,,48.291477,22.188601
hu,pale,Palé,02,,46.260153,18.070012
hu,pale,Palé,06,,46.409956,20.240861
hu,palfaibanomdulo,Palfaibanomdulo,16,,47.030477,19.729621
hu,palfai banom,Pálfai Bánom,16,,47.030477,19.729621
hu,palfaja banom,Pálfaja Bánom,16,,47.030477,19.729621
hu,palfalvi tanya,Pálfalvi Tanya,18,,47.966667,21.95
hu,palfa,Pálfa,21,,46.712214,18.608832
hu,palffytanya,Pálffytanya,20,,47.383333,20.516667
hu,palffytanya,Pálffytanya,23,,46.983333,17.7
hu,palfiszeg,Pálfiszeg,24,,46.781931,16.729511
hu,palfitanya,Pálfitanya,12,,47.7,18.016667
hu,palhalma,Pálhalma,08,,46.983333,18.9
hu,palhalmapuszta,Pálhalmapuszta,08,,46.983333,18.9
hu,palhaza,Pálháza,04,,48.466667,21.516667
hu,palhaza,Pálháza,14,,48.183333,19.75
hu,palhazapuszta,Pálházapuszta,14,,47.994384,19.893813
hu,palhazapuszta,Pálházapuszta,23,,47.167322,17.44531
hu,palhazi ipartelep,Pálházi Ipartelep,04,,48.466667,21.5
hu,palhazipuszta,Pálházipuszta,14,,47.994384,19.893813
hu,palhazitanya,Pálházitanya,04,,48.283333,21.033333
hu,palihalas,Pálihálás,23,,47.263241,17.819665
hu,palihalaspuszta,Páliháláspuszta,23,,47.263241,17.819665
hu,palinapuszta,Palinapuszta,04,,48.15,20.15
hu,palinkahaza,Palinkaháza,23,,47.252249,17.828086
hu,palinkahaz,Pálinkaház,23,,47.252249,17.828086
hu,palinkahazpuszta,Pálinkaházpuszta,08,,47.090666,18.567775
hu,palinkahazpuszta,Pálinkaházpuszta,23,,47.252249,17.828086
hu,palinkasdulo,Palinkasdulo,01,,47.033333,19.466667
hu,palinkas,Pálinkás,01,,47.033333,19.466667
hu,palin,Palin,24,,46.495902,16.984568
hu,pali,Páli,09,,47.475437,17.165449
hu,palkonya,Palkonya,02,,45.896699,18.389792
hu,palkonyapuszta,Palkonyapuszta,02,,45.916667,18.383333
hu,palkotanya,Palkótanya,04,,48.433333,20.95
hu,palkove,Pálköve,23,,46.825396,17.595789
hu,palkovicstanyak,Palkovicstanyák,01,,46.266667,19.233333
hu,palkozipuszta,Pálközipuszta,04,,48.116667,21.416667
hu,pallagdulo,Pallagdulo,10,,47.35,21.283333
hu,pallag,Pallag,07,,47.6,21.666667
hu,pallag,Pallag,18,,48.016667,21.616667
hu,pallagpuszta major,Pallagpuszta Major,07,,47.6,21.666667
hu,pallagpuszta,Pallagpuszta,07,,47.6,21.666667
hu,pallagpuszta,Pallagpuszta,14,,47.95,19.45
hu,pallagpuszta,Pallagpuszta,16,,47.733333,19.3
hu,pallagpuszta,Pallagpuszta,18,,48.016667,21.616667
hu,palmajor,Pálmajor,03,,46.866667,20.55
hu,palmajor,Pálmajor,08,,46.923044,18.396478
hu,palmajor,Pálmajor,09,,47.7,17.466667
hu,palmajor,Pálmajor,14,,48.095717,19.541339
hu,palmajor,Pálmajor,17,,46.39117,17.577557
hu,palmajor,Pálmajor,22,,46.933333,16.75
hu,palmajor,Pálmajor,23,,47.1,17.6
hu,palmalom,Pálmalom,02,,46.166667,18.15
hu,palmater,Pálmatér,03,,46.7,20.7
hu,palmonostora,Pálmonostora,01,2052,46.624171,19.951564
hu,paloczi horvath-puszta,Pálóczi Horváth-puszta,20,,46.816667,20.233333
hu,paloczipuszta,Pálóczipuszta,20,,46.816667,20.233333
hu,palosmalom,Pálosmalom,24,,46.566667,17.1
hu,palos puszta,Pálos Puszta,01,,46.383333,19.866667
hu,palostanya,Pálostanya,16,,47.466667,19.433333
hu,palosvorosmart,Pálosvörösmart,11,,47.797049,20.003236
hu,palotaaljadulo,Palotaaljadulo,23,,46.966667,17.866667
hu,palotabozsok,Palotabozsok,02,,46.126907,18.642018
hu,palotaresz,Palotarész,20,,46.8,20.133333
hu,palotashalom,Palotáshalom,14,,47.795336,19.597049
hu,palotas,Palotás,14,,47.795336,19.597049
hu,palotasszentivan,Palotásszentiván,20,,47.233333,20.166667
hu,paloznak,Paloznak,23,,46.983895,17.940203
hu,paltelek,Páltelek,14,,47.789043,19.625433
hu,palvargadulo,Palvargadulo,17,,46.366667,17.8
hu,pamleny,Pamlény,04,,48.5,20.933333
hu,pampuktelep,Pámpuktelep,11,,47.766667,19.85
hu,pamuk,Pamuk,17,,46.553253,17.638401
hu,pancadulo,Pancadulo,01,,46.633333,19.95
hu,pancel orokos tanya,Páncél Örökös Tanya,10,,47.066667,21.683333
hu,panceltanya,Páncéltanya,10,,47.066667,21.683333
hu,pandivolgyi tanya,Pándivölgyi Tanya,16,,47.366667,19.7
hu,pandivolgy,Pándivölgy,16,,47.366667,19.7
hu,pand,Pánd,16,2041,47.353331,19.635712
hu,panhida,Panhida,12,,47.570201,18.400893
hu,pankasz,Pankasz,22,,46.837677,16.498642
hu,pankotaitanya,Pankotaitanya,18,,47.916667,22.266667
hu,pankota,Pankota,06,,46.733333,20.45
hu,pannonhalma,Pannonhalma,09,4089,47.549465,17.755354
hu,pannonia-lakotelep,Pannónia-lakótelep,16,,47.316667,18.916667
hu,pannoniapuszta,Pannoniapuszta,16,,47.316667,18.916667
hu,pannoniatelep,Pannóniatelep,16,,47.65,19.066667
hu,pantlikakaszalo,Pántlikakaszáló,06,,46.2,19.783333
hu,pantlikamajor,Pántlikamajor,23,,46.9,17.75
hu,pantlika,Pántlika,23,,46.9,17.75
hu,pantpuszta,Pántpuszta,03,,46.883333,21.583333
hu,panyad-major,Pányád-major,03,,46.9,21.2
hu,panyad,Pányád,03,,46.9,21.2
hu,panyok,Pányok,04,,48.533333,21.366667
hu,panyola,Panyola,18,,48.044147,22.392914
hu,papadereske,Pápadereske,23,,47.292692,17.400853
hu,papaimajor,Pápaimajor,23,,47.333333,17.466667
hu,papakovacsi,Pápakovácsi,23,,47.264384,17.487717
hu,papanyoger,Papanyoger,23,,47.384879,17.597847
hu,papa,Pápa,23,32990,47.330044,17.467398
hu,papasalamon,Pápasalamon,23,,47.228315,17.423843
hu,papateszer,Pápateszér,23,,47.381298,17.701606
hu,papcsarda,Papcsárda,02,,46.269748,18.067988
hu,papd,Papd,21,,46.416667,18.366667
hu,papdulo,Papdulo,16,,47.383333,19.35
hu,pap elek-tanya,Pap Elek-tanya,03,,46.4,20.916667
hu,papfold,Papföld,08,,47.05,18.783333
hu,papfolyodulo,Papfolyodulo,10,,47.533333,21.9
hu,papfolyojadulo,Papfolyojadulo,10,,47.533333,21.9
hu,paphalma,Paphalma,03,,46.933333,20.983333
hu,paphalmitanyak,Paphalmitanyák,03,,46.933333,20.983333
hu,paphalom-puszta,Paphalom-puszta,11,,47.625802,19.72846
hu,paphalomtanyak,Paphalomtanyák,03,,46.933333,20.983333
hu,paphegy,Paphegy,16,,47.866667,19.016667
hu,paphegy,Paphegy,23,,46.983333,17.283333
hu,paphegy,Paphegy,24,,46.75,17.35
hu,papirgyari lakotelep,Papírgyári Lakótelep,23,,47.05,18.016667
hu,papishalom,Papishalom,20,,46.966667,20.2
hu,papitanya,Papitanya,04,,48.433333,21.083333
hu,papkerterdo,Papkerterdo,02,,46.083333,18.783333
hu,papkeszi,Papkeszi,23,,47.083333,18.083333
hu,papkutapuszta,Papkutapuszta,17,,46.871582,18.044774
hu,papkutdulo,Papkutdulo,20,,47.366667,20.1
hu,paplapos,Paplapos,16,,47.35,19.45
hu,papmalompuszta,Papmalompuszta,17,,46.25,17.183333
hu,papoc,Pápoc,22,,47.412892,17.131749
hu,papos,Papos,18,,47.983333,22.25
hu,pap,Pap,18,,48.216348,22.14511
hu,papp-puszta,Papp-puszta,21,,46.533333,18.883333
hu,pappszallas,Pappszállás,01,,46.533333,19.05
hu,papptanya,Papptanya,04,,48.283333,20.916667
hu,papptanya,Papptanya,10,,47.183333,21.45
hu,papptanya,Papptanya,17,,46.15,17.45
hu,papptanya,Papptanya,18,,47.792531,22.607586
hu,papptanya,Papptanya,21,,46.483333,18.383333
hu,pappuszta,Pappuszta,02,,46.05,17.8
hu,pappuszta,Pappuszta,21,,46.633333,18.866667
hu,papradipuszta,Páprádipuszta,02,,45.883333,18.016667
hu,papradi tanya,Páprádi Tanya,02,,45.9,18.016667
hu,paprad,Páprád,02,,45.8925,18.009722
hu,papradpuszta,Páprádpuszta,02,,45.883333,18.016667
hu,papragypuszta,Páprágypuszta,17,,46.354061,17.891789
hu,papreti tanyak,Papréti Tanyák,01,,47.04068,19.163778
hu,papret,Paprét,01,,47.04068,19.163778
hu,papret,Paprét,02,,45.983333,18.683333
hu,papret,Paprét,03,,46.516667,21.2
hu,papret,Paprét,09,,47.916667,17.216667
hu,papret,Paprét,14,,47.55,18.433333
hu,papsomarka,Papsomárka,16,,47.833333,19.066667
hu,papsomarok,Papsómárok,16,,47.833333,19.066667
hu,papszallas,Papszállás,01,,46.533333,19.05
hu,papszekdulo,Papszekdulo,01,,46.966206,19.456054
hu,papszekdulo,Papszekdulo,20,,47.560311,19.872092
hu,papszekfaludulo,Papszekfaludulo,01,,46.966206,19.456054
hu,papszog,Papszög,16,,47.333333,19.883333
hu,paptag,Paptag,18,,47.883333,22
hu,paptanya,Paptanya,01,,46.916667,18.983333
hu,paptanya,Paptanya,04,,47.733333,20.933333
hu,paptanya,Paptanya,11,,47.55,20.466667
hu,pap-tanya,Pap-tanya,18,,47.792531,22.607586
hu,paptanya,Paptanya,18,,47.835467,22.212532
hu,paptava,Paptava,21,,46.133333,18.783333
hu,papucshegy,Papucshegy,24,,46.833333,17.116667
hu,paradfurdo,Paradfurdo,11,,47.916667,20.066667
hu,paradfurdo-peres,Paradfurdo-Peres,11,,47.916667,20.066667
hu,paradicsommajor,Paradicsommajor,03,,46.65,21.333333
hu,paradicsom-puszta,Paradicsom-puszta,12,,47.612813,18.250214
hu,paradicsompuszta,Paradicsompuszta,21,,46.375067,18.560481
hu,paradi tanyak,Parádi Tanyák,11,,47.916667,20.033333
hu,paradohuta,Parádóhuta,11,,47.923235,20.029716
hu,parad,Parád,11,2111,47.923235,20.029716
hu,paradsasvar,Parádsasvár,11,,47.913241,19.977908
hu,paragvarpuszta,Paragvárpuszta,24,,46.816667,16.666667
hu,parassapuszta,Parassapuszta,14,,48.051924,18.962101
hu,parasza,Parasza,24,,46.776281,16.664663
hu,paraszatelep,Paraszatelep,24,,46.716667,16.516667
hu,parasznya,Parasznya,04,,48.166667,20.65
hu,parcellak,Parcellák,01,,46.3,19.333333
hu,parcelok,Parcelok,01,,46.3,19.333333
hu,parditanya,Párditanya,16,,47.283333,19.55
hu,paresborc,Parésbörc,23,,47.116667,17.733333
hu,pari,Pári,21,,46.633333,18.283333
hu,parlagdulo,Parlagdulo,01,,46.183333,19.3
hu,parlaghalom,Parlaghalom,16,,47.05,20.066667
hu,parraghegy,Parraghegy,21,,46.633333,18.483333
hu,parraghegy,Parraghegy,24,,46.883333,17.233333
hu,parraghpuszta,Parraghpuszta,14,,47.569665,18.038971
hu,parrag,Parrag,09,,47.533333,17.666667
hu,parragpuszta,Parragpuszta,08,,47.017536,18.740452
hu,parragpuszta,Parragpuszta,14,,47.569665,18.038971
hu,parragvarpuszta,Parragvárpuszta,24,,46.816667,16.666667
hu,partalja,Partalja,21,,46.466667,18.816667
hu,partfoidulo,Partfoidulo,17,,46.833333,17.833333
hu,partfoledulo,Partfoledulo,17,,46.9,18.133333
hu,parti major,Parti Major,20,,46.848257,20.094052
hu,partoskert,Partoskert,20,,47.316667,20.933333
hu,part,Part,17,,46.716667,17.316667
hu,part,Part,24,,46.55,16.916667
hu,paskomdulo,Paskomdulo,20,,47.5,19.8
hu,paskomfoldek,Paskomföldek,03,,46.566667,20.683333
hu,paskom,Páskom,01,,46.633333,19
hu,paskom,Páskom,03,,47.016667,21.183333
hu,paskom,Páskom,17,,46.716667,17.683333
hu,paskom,Páskom,21,,46.466667,18.816667
hu,paskomszollok,Paskomszollok,03,,47.65,19.283333
hu,paskumitanyak,Páskumitanyák,03,,46.933333,20.783333
hu,paskum,Páskum,08,,47.216667,18.55
hu,paskum,Páskum,09,,47.678729,17.806853
hu,paskum,Páskum,17,,46.716667,17.683333
hu,paskum,Páskum,21,,46.5,18.583333
hu,paszabcsucs,Paszabcsúcs,18,,48.066667,21.583333
hu,paszabcsucs-tanya,Paszabcsúcs-tanya,18,,48.066667,21.583333
hu,paszab,Paszab,18,,48.15,21.683333
hu,paszkalinmajor,Paszkalinmajor,08,,47.472196,18.739224
hu,paszto,Pásztó,14,10119,47.920189,19.698287
hu,pasztordulo,Pasztordulo,03,,46.516667,20.8
hu,pasztori,Pásztori,09,,47.55609,17.271052
hu,pasztor,Pásztor,03,,46.516667,20.8
hu,pasztortanya,Pásztortanya,04,,47.833333,20.783333
hu,pasztortanya,Pásztortanya,16,,47.516667,19.766667
hu,pasztoruti dulo,Pasztoruti Dulo,09,,47.616667,17.25
hu,patacs,Patacs,15,,46.075363,18.232845
hu,patacspuszta,Patacspuszta,23,,46.80982,17.456355
hu,pataikurtos,Pataikürtös,24,,46.608791,16.872243
hu,patajibojar,Patajibojár,01,,46.733333,19.05
hu,patajpuszta,Patajpuszta,02,,45.883333,18.083333
hu,patakfold,Patakföld,16,,47.783333,19.133333
hu,patakipuszta,Patakipuszta,17,,46.475908,17.97566
